2.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,2.220000000000000000e+02,1.273178000000000000e+06
2.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,2.220000000000000000e+02,1.273183000000000000e+06
2.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.400000000000000000e+01,2.220000000000000000e+02,1.273119000000000000e+06
2.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,2.220000000000000000e+02,1.273175000000000000e+06
2.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,2.220000000000000000e+02,1.273098000000000000e+06
2.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.700000000000000000e+01,2.220000000000000000e+02,1.273204000000000000e+06
2.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.800000000000000000e+01,2.220000000000000000e+02,1.273210000000000000e+06
2.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.900000000000000000e+01,2.220000000000000000e+02,1.273191000000000000e+06
2.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,2.220000000000000000e+02,1.273199000000000000e+06
2.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,2.220000000000000000e+02,1.273187000000000000e+06
2.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.400000000000000000e+01,2.220000000000000000e+02,1.273149000000000000e+06
2.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,2.220000000000000000e+02,1.273252000000000000e+06
2.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,2.220000000000000000e+02,1.273242000000000000e+06
2.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.700000000000000000e+01,2.220000000000000000e+02,1.273156000000000000e+06
2.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.800000000000000000e+01,2.220000000000000000e+02,1.273124000000000000e+06
2.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.900000000000000000e+01,2.220000000000000000e+02,1.273112000000000000e+06
2.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,2.210000000000000000e+02,1.273105000000000000e+06
2.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,2.220000000000000000e+02,1.273170000000000000e+06
2.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.400000000000000000e+01,2.220000000000000000e+02,1.273134000000000000e+06
2.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,2.210000000000000000e+02,1.273105000000000000e+06
2.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,2.220000000000000000e+02,1.273158000000000000e+06
2.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.700000000000000000e+01,2.220000000000000000e+02,1.273107000000000000e+06
2.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.800000000000000000e+01,2.220000000000000000e+02,1.273165000000000000e+06
2.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.900000000000000000e+01,2.220000000000000000e+02,1.273152000000000000e+06
2.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,2.210000000000000000e+02,1.273114000000000000e+06
2.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,2.220000000000000000e+02,1.273137000000000000e+06
2.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.400000000000000000e+01,2.210000000000000000e+02,1.273103000000000000e+06
2.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,2.220000000000000000e+02,1.273203000000000000e+06
2.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,2.220000000000000000e+02,1.273177000000000000e+06
2.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.700000000000000000e+01,2.220000000000000000e+02,1.273062000000000000e+06
2.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.800000000000000000e+01,2.220000000000000000e+02,1.273121000000000000e+06
2.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.900000000000000000e+01,2.220000000000000000e+02,1.273153000000000000e+06
2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,2.210000000000000000e+02,1.273090000000000000e+06
2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,2.220000000000000000e+02,1.273122000000000000e+06
2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.400000000000000000e+01,2.220000000000000000e+02,1.273114000000000000e+06
2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,2.220000000000000000e+02,1.273100000000000000e+06
2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,2.220000000000000000e+02,1.273208000000000000e+06
2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.700000000000000000e+01,2.220000000000000000e+02,1.273092000000000000e+06
2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.800000000000000000e+01,2.220000000000000000e+02,1.273125000000000000e+06
2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.900000000000000000e+01,2.220000000000000000e+02,1.273129000000000000e+06
2.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,2.220000000000000000e+02,1.273170000000000000e+06
2.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,2.210000000000000000e+02,1.273143000000000000e+06
2.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.400000000000000000e+01,2.210000000000000000e+02,1.273135000000000000e+06
2.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,2.220000000000000000e+02,1.273135000000000000e+06
2.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,2.220000000000000000e+02,1.273081000000000000e+06
2.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.700000000000000000e+01,2.210000000000000000e+02,1.273083000000000000e+06
2.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.800000000000000000e+01,2.220000000000000000e+02,1.273053000000000000e+06
2.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.900000000000000000e+01,2.220000000000000000e+02,1.273138000000000000e+06
